POSTAL,chinese_buyer,malay_buyer,indian_buyer
642675,,,
762675,,,
763675,,,
764675,,,
680676,,,
530676,,,
681676,,,
641676,,,
731676,,,
761676,,,
822676,,,
732676,,,
762676,,,
823676,,,
763676,,,
824676,,,
680677,,,
641677,,,
761677,,,
762677,,,
643677,,,
823677,,,
824677,,,
680678,,,
530678,,,
730678,,,
641678,,,
821678,,,
822678,,,
643678,,,
680679,,,
530679,,,
730679,,,
641679,,,
821679,,,
642679,,,
822679,,,
643679,,,
823679,,,
370068,,,
330068,,,
150068,,,
680680,,,
530680,,,
730680,,,
641680,,,
642680,,,
643680,,,
530681,,,
210681,,,
641681,,,
731681,,,
642681,,,
732681,,,
733681,,,
734681,,,
680682,,,
530682,,,
210682,,,
821682,,,
823682,,,
643682,,,
733682,,,
734682,,,
530683,,,
681683,,,
821683,,,
731683,,,
682683,,,
822683,,,
642683,,,
732683,,,
683683,,,
823683,,,
643683,,,
733683,,,
734683,,,
530684,,,
210684,,,
681684,,,
682684,,,
822684,,,
642684,,,
732684,,,
683684,,,
823684,,,
733684,,,
684684,,,
824684,,,
734684,,,
530685,,,
210685,,,
681685,,,
641685,,,
682685,,,
642685,,,
732685,,,
683685,,,
643685,,,
733685,,,
681686,,,
641686,,,
731686,,,
682686,,,
642686,,,
732686,,,
683686,,,
643686,,,
733686,,,
684686,,,
530687,,,
681687,,,
682687,,,
732687,,,
733687,,,
684687,,,
530688,,,
681688,,,
731688,,,
682688,,,
732688,,,
683688,,,
733688,,,
734688,,,
735688,,,
530689,,,
681689,,,
731689,,,
732689,,,
733689,,,
734689,,,
735689,,,
736689,,,
460069,,,
310069,,,
300069,,,
150069,,,
100069,,,
530690,,,
640690,,,
731690,,,
682690,,,
732690,,,
683690,,,
733690,,,
684690,,,
735690,,,
736690,,,
640691,,,
731691,,,
682691,,,
732691,,,
734691,,,
530692,,,
640692,,,
681692,,,
682692,,,
530693,,,
731693,,,
732693,,,
733693,,,
530694,,,
640694,,,
731694,,,
732694,,,
733694,,,
734694,,,
530695,,,
640695,,,
640696,,,
530697,,,
642697,,,
643697,,,
530698,,,
531698,,,
641698,,,
532698,,,
642698,,,
533698,,,
643698,,,
530699,,,
531699,,,
532699,,,
533699,,,
460007,,,
330007,,,
140007,,,
530007,,,
431007,,,
150007,,,
160007,,,
310007,,,
531007,,,
440007,,,
320007,,,
680007,,,
090007,,,
081007,,,
590007,,,
360007,,,
141007,,,
460070,,,
370070,,,
310070,,,
150070,,,
101070,,,
102070,,,
103070,,,
510700,,,
561700,,,
563700,,,
680701,,,
530701,,,
640701,,,
520701,,,
120701,,,
730701,,,
760701,,,
762701,,,
560702,,,
470702,,,
680702,,,
530702,,,
640702,,,
510702,,,
120702,,,
730702,,,
760702,,,
470703,,,
680703,,,
530703,,,
120703,,,
730703,,,
760703,,,
470704,,,
680704,,,
530704,,,
640704,,,
510704,,,
520704,,,
120704,,,
730704,,,
760704,,,
560705,,,
470705,,,
680705,,,
120705,,,
530705,,,
640705,,,
510705,,,
520705,,,
730705,,,
760705,,,
470706,,,
680706,,,
530706,,,
640706,,,
510706,,,
520706,,,
730706,,,
760706,,,
470707,,,
120707,,,
530707,,,
640707,,,
510707,,,
730707,,,
760707,,,
470708,,,
680708,,,
120708,,,
640708,,,
520708,,,
730708,,,
760708,,,
560709,,,
470709,,,
120709,,,
530709,,,
730709,,,
760709,,,
460071,,,
370071,,,
310071,,,
440071,,,
160071,,,
560710,,,
470710,,,
640710,,,
510710,,,
730710,,,
760710,,,
470711,,,
120711,,,
530711,,,
640711,,,
510711,,,
520711,,,
730711,,,
760711,,,
470712,,,
530712,,,
640712,,,
510712,,,
520712,,,
730712,,,
760712,,,
641712,,,
560713,,,
470713,,,
120713,,,
640713,,,
510713,,,
520713,,,
730713,,,
760713,,,
560714,,,
470714,,,
120714,,,
640714,,,
510714,,,
760714,,,
470715,,,
120715,,,
640715,,,
510715,,,
520715,,,
730715,,,
760715,,,
560716,,,
470716,,,
510716,,,
520716,,,
730716,,,
760716,,,
470717,,,
120717,,,
640717,,,
510717,,,
520717,,,
730717,,,
731717,,,
732717,,,
470718,,,
640718,,,
510718,,,
520718,,,
730718,,,
470719,,,
640719,,,
510719,,,
520719,,,
730719,,,
760719,,,
460072,,,
370072,,,
330072,,,
310072,,,
440072,,,
160072,,,
100072,,,
560720,,,
470720,,,
640720,,,
520720,,,
760720,,,
470721,,,
640721,,,
510721,,,
520721,,,
730721,,,
760721,,,
560722,,,
470722,,,
640722,,,
510722,,,
520722,,,
730722,,,
760722,,,
470723,,,
640723,,,
510723,,,
520723,,,
730723,,,
760723,,,
470724,,,
120724,,,
640724,,,
520724,,,
560725,,,
470725,,,
120725,,,
640725,,,
510725,,,
520725,,,
730725,,,
760725,,,
640726,,,
520726,,,
730726,,,
560727,,,
120727,,,
640727,,,
520727,,,
730727,,,
760727,,,
120728,,,
640728,,,
520728,,,
730728,,,
760728,,,
560729,,,
120729,,,
640729,,,
520729,,,
760729,,,
160073,,,
330073,,,
310073,,,
440073,,,
100073,,,
151073,,,
640730,,,
730730,,,
760730,,,
120731,,,
640731,,,
520731,,,
730731,,,
760731,,,
640732,,,
520732,,,
730732,,,
760732,,,
640733,,,
520733,,,
730733,,,
760733,,,
640734,,,
520734,,,
730734,,,
520735,,,
730735,,,
760735,,,
640736,,,
510736,,,
520736,,,
730736,,,
760736,,,
640737,,,
510737,,,
520737,,,
730737,,,
760737,,,
640738,,,
510738,,,
520738,,,
760738,,,
640739,,,
510739,,,
520739,,,
730739,,,
760739,,,
160074,,,
151074,,,
470740,,,
510740,,,
520740,,,
730740,,,
510741,,,
730741,,,
760741,,,
470742,,,
510742,,,
520742,,,
730742,,,
760742,,,
640743,,,
510743,,,
730743,,,
760743,,,
470744,,,
640744,,,
510744,,,
730744,,,
510745,,,
730745,,,
760745,,,
640746,,,
510746,,,
730746,,,
760746,,,
510747,,,
760747,,,
471747,,,
472747,,,
473747,,,
640748,,,
510748,,,
471748,,,
472748,,,
473748,,,
510749,,,
730749,,,
760749,,,
460075,,,
440075,,,
160075,,,
320075,,,
152075,,,
153075,,,
640750,,,
510750,,,
760750,,,
680751,,,
640751,,,
510751,,,
730751,,,
760751,,,
680752,,,
640752,,,
730752,,,
760752,,,
680753,,,
640753,,,
510753,,,
730753,,,
760753,,,
640754,,,
510754,,,
731754,,,
640755,,,
730755,,,
760755,,,
680756,,,
640756,,,
510756,,,
680757,,,
640757,,,
730757,,,
760757,,,
680758,,,
640758,,,
730758,,,
760758,,,
680759,,,
640759,,,
510759,,,
730759,,,
151076,,,
680760,,,
640760,,,
510760,,,
470761,,,
680761,,,
640761,,,
510761,,,
730761,,,
760761,,,
470762,,,
510762,,,
730762,,,
760762,,,
470763,,,
680763,,,
510763,,,
730763,,,
680764,,,
640764,,,
510764,,,
730764,,,
760764,,,
731764,,,
680765,,,
640765,,,
510765,,,
470766,,,
680766,,,
640766,,,
760766,,,
470767,,,
510767,,,
730767,,,
760767,,,
470768,,,
760768,,,
470769,,,
680769,,,
510769,,,
760769,,,
460077,,,
160077,,,
320077,,,
440077,,,
161077,,,
100077,,,
151077,,,
510770,,,
730770,,,
760770,,,
680771,,,
510771,,,
730771,,,
760771,,,
470772,,,
510772,,,
730772,,,
470773,,,
510773,,,
760773,,,
470774,,,
510774,,,
730774,,,
760774,,,
510775,,,
730775,,,
760775,,,
510776,,,
730776,,,
760776,,,
510777,,,
730777,,,
510778,,,
730778,,,
760778,,,
510779,,,
730779,,,
460078,,,
141078,,,
160078,,,
161078,,,
320078,,,
440078,,,
510780,,,
760780,,,
733780,,,
734780,,,
735780,,,
510781,,,
760781,,,
760782,,,
731782,,,
732782,,,
734782,,,
735782,,,
760783,,,
731783,,,
732783,,,
733783,,,
734783,,,
680784,,,
760784,,,
732784,,,
680785,,,
760785,,,
732785,,,
733785,,,
734785,,,
680786,,,
760786,,,
732786,,,
735786,,,
736786,,,
682787,,,
760787,,,
732787,,,
735787,,,
680788,,,
760788,,,
732788,,,
733788,,,
735788,,,
680789,,,
760789,,,
460079,,,
160079,,,
141079,,,
440079,,,
311079,,,
312079,,,
315079,,,
680790,,,
730790,,,
760790,,,
680791,,,
730791,,,
760791,,,
680792,,,
730793,,,
760793,,,
730794,,,
760794,,,
730795,,,
760795,,,
761795,,,
730796,,,
761796,,,
730798,,,
731799,,,
460008,,,
380008,,,
081008,,,
260008,,,
270008,,,
430008,,,
271008,,,
161008,,,
431008,,,
162008,,,
360008,,,
163008,,,
180008,,,
320008,,,
680008,,,
090008,,,
080008,,,
590008,,,
164008,,,
165008,,,
383008,,,
310080,,,
440080,,,
311080,,,
101080,,,
312080,,,
102080,,,
103080,,,
760800,,,
200801,,,
520801,,,
730801,,,
760801,,,
681801,,,
682801,,,
683801,,,
200802,,,
520802,,,
730802,,,
681802,,,
683802,,,
520803,,,
730803,,,
760803,,,
681803,,,
682803,,,
683803,,,
684803,,,
460804,,,
200804,,,
730804,,,
760804,,,
682804,,,
520805,,,
730805,,,
760805,,,
681805,,,
682805,,,
683805,,,
684805,,,
530806,,,
200806,,,
760806,,,
520807,,,
730807,,,
461807,,,
681807,,,
462807,,,
682807,,,
463807,,,
683807,,,
520808,,,
730808,,,
760808,,,
461808,,,
681808,,,
462808,,,
682808,,,
683808,,,
684808,,,
530809,,,
730809,,,
760809,,,
681809,,,
682809,,,
460081,,,
140081,,,
310081,,,
360081,,,
440081,,,
150081,,,
141081,,,
311081,,,
312081,,,
640810,,,
520810,,,
730810,,,
760810,,,
681810,,,
682810,,,
530811,,,
640811,,,
520811,,,
760811,,,
681811,,,
682811,,,
640812,,,
520812,,,
681812,,,
682812,,,
683812,,,
200813,,,
640813,,,
520813,,,
761813,,,
762813,,,
520814,,,
200815,,,
640815,,,
681815,,,
682815,,,
683815,,,
200816,,,
640816,,,
520816,,,
730816,,,
760816,,,
681816,,,
682816,,,
520817,,,
730817,,,
760817,,,
682817,,,
640818,,,
520818,,,
730818,,,
681818,,,
682818,,,
640819,,,
730819,,,
760819,,,
460082,,,
141082,,,
160082,,,
320082,,,
371082,,,
311082,,,
372082,,,
312082,,,
640820,,,
520820,,,
730820,,,
760820,,,
640821,,,
730821,,,
760821,,,
520822,,,
730822,,,
760822,,,
640823,,,
730823,,,
760823,,,
640824,,,
520824,,,
730824,,,
760824,,,
640825,,,
730825,,,
760825,,,
730826,,,
760826,,,
640827,,,
520827,,,
730827,,,
760827,,,
521827,,,
520828,,,
730828,,,
760828,,,
641828,,,
640829,,,
520829,,,
730829,,,
760829,,,
140083,,,
310083,,,
360083,,,
440083,,,
150083,,,
141083,,,
320083,,,
371083,,,
372083,,,
520830,,,
730830,,,
641830,,,
730831,,,
530832,,,
520832,,,
730832,,,
760832,,,
640833,,,
520833,,,
730833,,,
760833,,,
530834,,,
520834,,,
730834,,,
760834,,,
640835,,,
520835,,,
760835,,,
530836,,,
520836,,,
730836,,,
760836,,,
530837,,,
640837,,,
520837,,,
760837,,,
530838,,,
640838,,,
520838,,,
760838,,,
640839,,,
520839,,,
730839,,,
760839,,,
460084,,,
140084,,,
100084,,,
320084,,,
311084,,,
730840,,,
760840,,,
640841,,,
520841,,,
730841,,,
760841,,,
640842,,,
400842,,,
522842,,,
523842,,,
524842,,,
525842,,,
526842,,,
527842,,,
528842,,,
640843,,,
520843,,,
730843,,,
400844,,,
520844,,,
730844,,,
760844,,,
640845,,,
520845,,,
730845,,,
640846,,,
400846,,,
520846,,,
730846,,,
760846,,,
640847,,,
520847,,,
730847,,,
640848,,,
400848,,,
520848,,,
730848,,,
760848,,,
640849,,,
520849,,,
730849,,,
760849,,,
140085,,,
370085,,,
100085,,,
320085,,,
311085,,,
312085,,,
640850,,,
520850,,,
760850,,,
640851,,,
520851,,,
730851,,,
760851,,,
530852,,,
640852,,,
520852,,,
760852,,,
530853,,,
640853,,,
520853,,,
730853,,,
760853,,,
640854,,,
520854,,,
730854,,,
760854,,,
640855,,,
520855,,,
730855,,,
760855,,,
640856,,,
522856,,,
524856,,,
525856,,,
526856,,,
640857,,,
730857,,,
521857,,,
640858,,,
520858,,,
730858,,,
521858,,,
522858,,,
730859,,,
760859,,,
521859,,,
140086,,,
141086,,,
310086,,,
320086,,,
640860,,,
730860,,,
760860,,,
521860,,,
522860,,,
640861,,,
520861,,,
730861,,,
760861,,,
521861,,,
640862,,,
520862,,,
760862,,,
521862,,,
520863,,,
730863,,,
522863,,,
640864,,,
520864,,,
760864,,,
521864,,,
640865,,,
520865,,,
730865,,,
760865,,,
640866,,,
520866,,,
760866,,,
520867,,,
730867,,,
760867,,,
730868,,,
760868,,,
522868,,,
523868,,,
730869,,,
521869,,,
522869,,,
460087,,,
140087,,,
370087,,,
141087,,,
150087,,,
100087,,,
160087,,,
730870,,,
760870,,,
521870,,,
520871,,,
730871,,,
760871,,,
521871,,,
522871,,,
523871,,,
520872,,,
760872,,,
520873,,,
760873,,,
520874,,,
730874,,,
760874,,,
521874,,,
523874,,,
730875,,,
760875,,,
522875,,,
520876,,,
730876,,,
760876,,,
521876,,,
523876,,,
520877,,,
730877,,,
760878,,,
521878,,,
522878,,,
520879,,,
730879,,,
521879,,,
522879,,,
140088,,,
142088,,,
150088,,,
520880,,,
760880,,,
521880,,,
521882,,,
730882,,,
520883,,,
520884,,,
520885,,,
520886,,,
731886,,,
732886,,,
734886,,,
520887,,,
521887,,,
731887,,,
732887,,,
733887,,,
520888,,,
521889,,,
731889,,,
733889,,,
734889,,,
460089,,,
140089,,,
141089,,,
521890,,,
731890,,,
523890,,,
521891,,,
731891,,,
520892,,,
521892,,,
731892,,,
520893,,,
521893,,,
730893,,,
733893,,,
520894,,,
521894,,,
730894,,,
732894,,,
520895,,,
521895,,,
730895,,,
731895,,,
732895,,,
520896,,,
521896,,,
731896,,,
732896,,,
520897,,,
521897,,,
731897,,,
732897,,,
520898,,,
521898,,,
730898,,,
731898,,,
520899,,,
521899,,,
730899,,,
731899,,,
732899,,,
080009,,,
400009,,,
210009,,,
272009,,,
160009,,,
431009,,,
360009,,,
310009,,,
390009,,,
180009,,,
590009,,,
162009,,,
163009,,,
460090,,,
142090,,,
141090,,,
101090,,,
102090,,,
640902,,,
520902,,,
640903,,,
520903,,,
640904,,,
640906,,,
520906,,,
520907,,,
640908,,,
520908,,,
530909,,,
640909,,,
520909,,,
460091,,,
144091,,,
310091,,,
370091,,,
142091,,,
101091,,,
530910,,,
640910,,,
530911,,,
640911,,,
530912,,,
640913,,,
520913,,,
520914,,,
530915,,,
520915,,,
530916,,,
640916,,,
520916,,,
530917,,,
640917,,,
530918,,,
640918,,,
530919,,,
460092,,,
140092,,,
141092,,,
370092,,,
391092,,,
371092,,,
101092,,,
640920,,,
530921,,,
640921,,,
520921,,,
530922,,,
530923,,,
640923,,,
640924,,,
520924,,,
530925,,,
640925,,,
520925,,,
530926,,,
640926,,,
530927,,,
520927,,,
520928,,,
530929,,,
640929,,,
520929,,,
460093,,,
140093,,,
142093,,,
330093,,,
390093,,,
370093,,,
320093,,,
101093,,,
102093,,,
530930,,,
640930,,,
520930,,,
760930,,,
530931,,,
520931,,,
640932,,,
520932,,,
760932,,,
531932,,,
532932,,,
640933,,,
520933,,,
640934,,,
520934,,,
640935,,,
520935,,,
760935,,,
640936,,,
520936,,,
530937,,,
640937,,,
520937,,,
530938,,,
520938,,,
530939,,,
640939,,,
140094,,,
141094,,,
320094,,,
461094,,,
462094,,,
463094,,,
464094,,,
640940,,,
520940,,,
530941,,,
640941,,,
520941,,,
530942,,,
640942,,,
520942,,,
530943,,,
520943,,,
530944,,,
520944,,,
530945,,,
640945,,,
520945,,,
530946,,,
640946,,,
520946,,,
380095,,,
140095,,,
141095,,,
330095,,,
160095,,,
390095,,,
320095,,,
151095,,,
152095,,,
153095,,,
530950,,,
640950,,,
530951,,,
530952,,,
640952,,,
640953,,,
530954,,,
530955,,,
530957,,,
380096,,,
140096,,,
141096,,,
330096,,,
310096,,,
320096,,,
151096,,,
152096,,,
530960,,,
530961,,,
530965,,,
640965,,,
530966,,,
530967,,,
530969,,,
380097,,,
460097,,,
140097,,,
330097,,,
390097,,,
310097,,,
320097,,,
530971,,,
530972,,,
530973,,,
530974,,,
640974,,,
640975,,,
640976,,,
640977,,,
640978,,,
536978,,,
640979,,,
531979,,,
532979,,,
533979,,,
380098,,,
460098,,,
140098,,,
310098,,,
320098,,,
640980,,,
531980,,,
532980,,,
533980,,,
536980,,,
531981,,,
532981,,,
533981,,,
537981,,,
531984,,,
532984,,,
537984,,,
531985,,,
532985,,,
531986,,,
642986,,,
643986,,,
531987,,,
641987,,,
532987,,,
642987,,,
533987,,,
643987,,,
644987,,,
531988,,,
641988,,,
642988,,,
533988,,,
643988,,,
641989,,,
642989,,,
644989,,,
380099,,,
460099,,,
140099,,,
390099,,,
320099,,,
310099,,,
311099,,,
641990,,,
642990,,,
643990,,,
531991,,,
532991,,,
531992,,,
532992,,,
531993,,,
532993,,,
536994,,,
531995,,,
532995,,,
536995,,,
531996,,,
532996,,,
536996,,,
531997,,,
532997,,,
534997,,,
531998,,,
532998,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
