blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,Latitude,Longitude
81,C'WEALTH CL,16,1964,Y,N,N,N,N,N,QT,256,0,63,192,0,0,0,0,0,0,1,0,0,81 C'WEALTH CL,,
81,LOR 4 TOA PAYOH,25,1995,Y,N,N,N,N,N,TP,69,0,0,0,23,46,0,0,0,0,0,0,0,81 LOR 4 TOA PAYOH,,
81,MACPHERSON LANE,12,1968,Y,Y,N,N,N,N,GL,130,0,115,11,2,0,0,0,0,0,2,0,0,81 MACPHERSON LANE,,
81,MARINE PARADE CTRL,2,1976,Y,Y,N,N,N,N,MP,3,0,0,2,0,0,0,0,0,0,0,1,0,81 MARINE PARADE CTRL,,
81,REDHILL LANE,20,1995,Y,N,N,N,N,N,BM,105,0,0,0,5,100,0,0,0,0,0,0,0,81 REDHILL LANE,,
81,STRATHMORE AVE,25,1993,Y,N,N,N,N,N,QT,85,0,0,0,19,64,2,0,0,0,0,0,0,81 STRATHMORE AVE,,
81,TIONG POH RD,4,1937,Y,N,N,N,N,N,BM,40,0,0,17,21,2,0,0,0,0,0,0,0,81 TIONG POH RD,,
81A,LOR 4 TOA PAYOH,25,1995,Y,N,N,N,N,N,TP,82,0,0,0,34,48,0,0,0,0,0,0,0,81A LOR 4 TOA PAYOH,,
81B,LOR 4 TOA PAYOH,25,1995,Y,N,N,N,N,N,TP,82,0,0,0,34,48,0,0,0,0,0,0,0,81B LOR 4 TOA PAYOH,,
810,JURONG WEST ST 81,15,1993,Y,Y,N,N,N,N,JW,98,0,0,0,42,56,0,0,0,0,0,0,0,810 JURONG WEST ST 81,,
810,TAMPINES AVE 4,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,810 TAMPINES AVE 4,,
810,WOODLANDS ST 81,10,1994,Y,Y,N,N,N,N,WL,63,0,0,0,45,18,0,0,0,0,0,0,0,810 WOODLANDS ST 81,,
810,YISHUN RING RD,13,1986,Y,Y,N,N,N,N,YS,96,0,0,0,30,66,0,0,0,0,0,0,0,810 YISHUN RING RD,,
810A,CHOA CHU KANG AVE 7,19,2016,Y,N,N,N,N,N,CCK,144,0,0,0,72,72,0,0,0,0,0,0,0,810A CHOA CHU KANG AVE 7,,
810B,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,CCK,136,0,0,0,68,68,0,0,0,0,0,0,0,810B CHOA CHU KANG AVE 7,,
811,HOUGANG CTRL,3,1986,Y,Y,N,N,N,N,HG,14,0,0,11,2,1,0,0,0,0,0,0,0,811 HOUGANG CTRL,,
811,JURONG WEST ST 81,15,1993,Y,Y,N,N,N,N,JW,96,0,0,0,30,66,0,0,0,0,0,0,0,811 JURONG WEST ST 81,,
811,TAMPINES AVE 4,12,1983,Y,Y,N,N,N,N,TAP,110,0,0,0,110,0,0,0,0,0,0,0,0,811 TAMPINES AVE 4,,
811,YISHUN RING RD,4,1986,Y,N,N,N,N,N,YS,24,0,0,24,0,0,0,0,0,0,0,0,0,811 YISHUN RING RD,,
811A,CHOA CHU KANG AVE 7,18,2016,Y,N,N,Y,N,N,CCK,136,0,0,68,68,0,0,0,0,0,0,0,0,811A CHOA CHU KANG AVE 7,,
811B,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,CCK,136,0,0,68,68,0,0,0,0,0,0,0,0,811B CHOA CHU KANG AVE 7,,
812,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,110,0,0,0,70,40,0,0,0,0,0,0,0,812 JURONG WEST ST 81,,
812,TAMPINES AVE 4,12,1983,Y,N,N,N,N,N,TAP,110,0,0,0,110,0,0,0,0,0,0,0,0,812 TAMPINES AVE 4,,
812,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,96,0,0,0,54,42,0,0,0,0,0,0,0,812 YISHUN RING RD,,
812A,CHOA CHU KANG AVE 7,19,2016,Y,N,N,Y,N,N,CCK,144,0,0,0,72,72,0,0,0,0,0,0,0,812A CHOA CHU KANG AVE 7,,
812B,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,CCK,136,0,0,0,68,68,0,0,0,0,0,0,0,812B CHOA CHU KANG AVE 7,,
812C,CHOA CHU KANG AVE 7,18,2016,Y,N,N,N,N,N,CCK,136,0,0,0,68,68,0,0,0,0,0,0,0,812C CHOA CHU KANG AVE 7,,
813,JELLICOE RD,30,2001,Y,N,N,N,N,N,KWN,115,0,0,0,82,33,0,0,0,0,0,0,0,813 JELLICOE RD,,
813,JURONG WEST ST 81,12,1989,Y,Y,N,Y,N,N,JW,110,0,0,0,70,40,0,0,0,0,0,0,0,813 JURONG WEST ST 81,,
813,TAMPINES ST 81,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,813 TAMPINES ST 81,,
813A,YISHUN RING RD,14,2017,Y,N,N,N,N,N,YS,155,0,23,90,0,0,0,0,42,0,0,0,0,813A YISHUN RING RD,,
813B,YISHUN RING RD,14,2017,Y,N,N,N,N,N,YS,155,0,17,77,0,0,0,0,61,0,0,0,0,813B YISHUN RING RD,,
814,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,110,0,0,0,70,40,0,0,0,0,0,0,0,814 JURONG WEST ST 81,,
814,TAMPINES ST 81,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,814 TAMPINES ST 81,,
815,JELLICOE RD,30,2001,Y,N,N,N,N,N,KWN,115,0,0,0,82,33,0,0,0,0,0,0,0,815 JELLICOE RD,,
815,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,88,0,0,0,48,40,0,0,0,0,0,0,0,815 JURONG WEST ST 81,,
815,TAMPINES AVE 4,16,1984,Y,Y,N,N,N,N,TAP,90,0,0,0,12,78,0,0,0,0,0,0,0,815 TAMPINES AVE 4,,
815A,CHOA CHU KANG AVE 7,19,2015,Y,N,N,Y,N,N,CCK,144,0,0,0,144,0,0,0,0,0,0,0,0,815A CHOA CHU KANG AVE 7,,
815B,CHOA CHU KANG AVE 7,20,2016,Y,N,N,N,N,N,CCK,190,0,0,0,95,95,0,0,0,0,0,0,0,815B CHOA CHU KANG AVE 7,,
815C,CHOA CHU KANG AVE 7,20,2016,Y,N,N,Y,N,N,CCK,190,0,0,0,95,95,0,0,0,0,0,0,0,815C CHOA CHU KANG AVE 7,,
816,JELLICOE RD,30,2001,Y,N,N,N,N,N,KWN,125,0,0,0,29,96,0,0,0,0,0,0,0,816 JELLICOE RD,,
816,JURONG WEST ST 81,10,1992,Y,N,N,Y,N,N,JW,92,0,0,0,74,18,0,0,0,0,0,0,0,816 JURONG WEST ST 81,,
816,TAMPINES AVE 4,16,1984,Y,N,N,N,N,N,TAP,90,0,0,0,12,78,0,0,0,0,0,0,0,816 TAMPINES AVE 4,,
816,WOODLANDS ST 82,12,1985,Y,Y,N,N,N,N,WL,74,0,0,6,6,0,62,0,0,0,0,0,0,816 WOODLANDS ST 82,,
816,YISHUN ST 81,12,1987,Y,N,N,N,N,N,YS,121,0,0,0,81,40,0,0,0,0,0,0,0,816 YISHUN ST 81,,
816A,KEAT HONG LINK,22,2016,Y,N,N,N,N,N,CCK,126,0,0,0,42,84,0,0,0,0,0,0,0,816A KEAT HONG LINK,,
816B,KEAT HONG LINK,20,2016,Y,N,N,Y,N,N,CCK,133,0,0,0,57,76,0,0,0,0,0,0,0,816B KEAT HONG LINK,,
817,JURONG WEST ST 81,11,1992,Y,N,N,N,N,N,JW,100,0,0,0,40,60,0,0,0,0,0,0,0,817 JURONG WEST ST 81,,
817,TAMPINES ST 81,12,1983,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,817 TAMPINES ST 81,,
817,WOODLANDS ST 82,4,1986,Y,N,N,N,N,N,WL,24,0,0,0,0,0,24,0,0,0,0,0,0,817 WOODLANDS ST 82,,
817,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,24,0,0,0,18,6,0,0,0,0,0,0,0,817 YISHUN ST 81,,
817A,KEAT HONG LINK,22,2016,Y,N,N,N,N,N,CCK,168,0,0,0,84,84,0,0,0,0,0,0,0,817A KEAT HONG LINK,,
817B,KEAT HONG LINK,22,2016,Y,N,N,Y,N,N,CCK,168,0,0,0,84,84,0,0,0,0,0,0,0,817B KEAT HONG LINK,,
817C,KEAT HONG LINK,22,2016,Y,N,N,Y,N,N,CCK,166,0,0,0,84,82,0,0,0,0,0,0,0,817C KEAT HONG LINK,,
818,JURONG WEST ST 81,15,1992,Y,N,N,N,N,N,JW,56,0,0,0,0,56,0,0,0,0,0,0,0,818 JURONG WEST ST 81,,
818,TAMPINES ST 81,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,818 TAMPINES ST 81,,
818,WOODLANDS ST 82,12,1985,Y,Y,N,N,N,N,WL,72,0,0,6,6,0,60,0,0,0,0,0,0,818 WOODLANDS ST 82,,
818A,CHOA CHU KANG AVE 1,20,2016,Y,N,N,Y,N,N,CCK,132,0,0,76,56,0,0,0,0,0,0,0,0,818A CHOA CHU KANG AVE 1,,
818B,CHOA CHU KANG AVE 1,20,2016,Y,N,N,N,N,N,CCK,152,0,0,38,114,0,0,0,0,0,0,0,0,818B CHOA CHU KANG AVE 1,,
818C,CHOA CHU KANG AVE 1,20,2016,Y,N,N,N,N,N,CCK,114,0,0,0,38,76,0,0,0,0,0,0,0,818C CHOA CHU KANG AVE 1,,
819,JURONG WEST ST 81,15,1992,Y,N,N,N,N,N,JW,56,0,0,0,0,56,0,0,0,0,0,0,0,819 JURONG WEST ST 81,,
819,TAMPINES ST 81,9,1983,Y,Y,N,N,N,N,TAP,141,0,0,106,32,2,1,0,0,0,0,0,0,819 TAMPINES ST 81,,
819,WOODLANDS ST 82,4,1986,Y,N,N,N,N,N,WL,20,0,0,0,0,0,20,0,0,0,0,0,0,819 WOODLANDS ST 82,,
819,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,24,0,0,0,18,6,0,0,0,0,0,0,0,819 YISHUN ST 81,,
82,BEDOK NTH RD,14,1977,Y,Y,N,N,N,N,BD,130,0,0,0,130,0,0,0,0,0,0,0,0,82 BEDOK NTH RD,,
82,C'WEALTH CL,16,1964,Y,N,N,N,N,N,QT,253,0,58,188,3,0,0,0,0,0,4,0,0,82 C'WEALTH CL,,
82,LOR 4 TOA PAYOH,10,1994,Y,N,N,N,N,N,TP,55,0,0,0,42,13,0,0,0,0,0,0,0,82 LOR 4 TOA PAYOH,,
82,MACPHERSON LANE,12,1968,Y,Y,N,N,N,N,GL,94,0,13,80,1,0,0,0,0,0,0,0,0,82 MACPHERSON LANE,,
82,REDHILL LANE,21,1995,Y,N,N,Y,N,N,BM,87,0,0,0,5,82,0,0,0,0,0,0,0,82 REDHILL LANE,,
82,STRATHMORE AVE,24,1996,Y,Y,N,Y,N,N,QT,117,0,0,0,67,50,0,0,0,0,0,0,0,82 STRATHMORE AVE,,
82,TIONG POH RD,4,1937,Y,Y,N,N,N,N,BM,58,0,6,17,35,0,0,0,0,0,0,0,0,82 TIONG POH RD,,
82,WHAMPOA DR,16,1973,Y,Y,N,N,N,N,KWN,197,0,0,195,0,2,0,0,0,0,0,0,0,82 WHAMPOA DR,,
82A,CIRCUIT RD,19,2019,Y,Y,N,N,N,N,GL,300,0,61,60,72,0,0,0,107,0,0,0,0,82A CIRCUIT RD,,
82A,LOR 4 TOA PAYOH,25,1995,Y,N,N,N,N,N,TP,72,0,0,0,24,48,0,0,0,0,0,0,0,82A LOR 4 TOA PAYOH,,
82B,CIRCUIT RD,19,2019,Y,N,N,Y,N,N,GL,234,0,0,72,162,0,0,0,0,0,0,0,0,82B CIRCUIT RD,,
82B,LOR 4 TOA PAYOH,25,1995,Y,N,N,N,N,N,TP,72,0,0,0,24,48,0,0,0,0,0,0,0,82B LOR 4 TOA PAYOH,,
820,JURONG WEST ST 81,6,1992,Y,N,N,N,N,N,JW,35,0,0,0,25,10,0,0,0,0,0,0,0,820 JURONG WEST ST 81,,
820,TAMPINES ST 81,4,1983,Y,Y,N,N,N,N,TAP,39,0,0,34,5,0,0,0,0,0,0,0,0,820 TAMPINES ST 81,,
820,WOODLANDS ST 82,12,1985,Y,Y,N,N,N,N,WL,60,0,0,6,4,10,40,0,0,0,0,0,0,820 WOODLANDS ST 82,,
820,YISHUN ST 81,12,1987,Y,N,N,N,N,N,YS,110,0,0,0,70,40,0,0,0,0,0,0,0,820 YISHUN ST 81,,
821,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,110,0,0,0,70,40,0,0,0,0,0,0,0,821 JURONG WEST ST 81,,
821,TAMPINES ST 81,4,1984,Y,Y,N,N,N,N,TAP,24,0,0,24,0,0,0,0,0,0,0,0,0,821 TAMPINES ST 81,,
821,WOODLANDS ST 82,12,1985,Y,N,N,N,N,N,WL,62,0,0,6,4,10,42,0,0,0,0,0,0,821 WOODLANDS ST 82,,
821,YISHUN ST 81,12,1987,Y,N,N,N,N,N,YS,104,0,0,8,56,40,0,0,0,0,0,0,0,821 YISHUN ST 81,,
822,JURONG WEST ST 81,11,1992,Y,N,N,N,N,N,JW,60,0,0,0,20,40,0,0,0,0,0,0,0,822 JURONG WEST ST 81,,
822,TAMPINES ST 81,4,1984,Y,Y,N,N,N,N,TAP,22,0,0,22,0,0,0,0,0,0,0,0,0,822 TAMPINES ST 81,,
822,WOODLANDS ST 82,11,1994,Y,N,N,N,N,N,WL,40,0,0,0,10,30,0,0,0,0,0,0,0,822 WOODLANDS ST 82,,
822,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,9,0,0,3,3,0,3,0,0,0,0,0,0,822 YISHUN ST 81,,
823,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,88,0,0,0,48,40,0,0,0,0,0,0,0,823 JURONG WEST ST 81,,
823,WOODLANDS ST 82,11,1994,Y,N,N,N,N,N,WL,40,0,0,0,10,30,0,0,0,0,0,0,0,823 WOODLANDS ST 82,,
823,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,9,0,0,3,3,0,3,0,0,0,0,0,0,823 YISHUN ST 81,,
824,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,110,0,0,0,70,40,0,0,0,0,0,0,0,824 JURONG WEST ST 81,,
824,TAMPINES ST 81,4,1984,Y,Y,N,N,N,N,TAP,48,0,0,48,0,0,0,0,0,0,0,0,0,824 TAMPINES ST 81,,
824,WOODLANDS ST 81,10,1986,Y,Y,N,Y,N,N,WL,112,0,0,0,66,46,0,0,0,0,0,0,0,824 WOODLANDS ST 81,,
824,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,70,0,0,0,0,0,70,0,0,0,0,0,0,824 YISHUN ST 81,,
825,JURONG WEST ST 81,11,1992,Y,Y,N,Y,N,N,JW,100,0,0,0,10,90,0,0,0,0,0,0,0,825 JURONG WEST ST 81,,
825,TAMPINES ST 81,4,1984,Y,Y,N,N,N,N,TAP,31,0,0,30,0,0,1,0,0,0,0,0,0,825 TAMPINES ST 81,,
825,WOODLANDS ST 81,10,1987,Y,N,N,Y,N,N,WL,112,0,0,0,66,46,0,0,0,0,0,0,0,825 WOODLANDS ST 81,,
825,YISHUN ST 81,12,1987,Y,N,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0,825 YISHUN ST 81,,
826,JURONG WEST ST 81,12,1989,Y,Y,N,Y,N,N,JW,110,0,0,0,70,40,0,0,0,0,0,0,0,826 JURONG WEST ST 81,,
826,TAMPINES ST 81,4,1984,Y,Y,N,N,N,N,TAP,52,0,0,51,0,0,1,0,0,0,0,0,0,826 TAMPINES ST 81,,
826,WOODLANDS ST 81,11,1994,Y,N,N,N,N,N,WL,50,0,0,0,0,50,0,0,0,0,0,0,0,826 WOODLANDS ST 81,,
826,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,826 YISHUN ST 81,,
827,JURONG WEST ST 81,11,1992,Y,N,N,N,N,N,JW,40,0,0,0,0,0,40,0,0,0,0,0,0,827 JURONG WEST ST 81,,
827,TAMPINES ST 81,4,1984,Y,Y,N,N,N,N,TAP,47,0,0,47,0,0,0,0,0,0,0,0,0,827 TAMPINES ST 81,,
827,WOODLANDS ST 81,11,1994,Y,Y,N,N,N,N,WL,80,0,0,0,0,0,80,0,0,0,0,0,0,827 WOODLANDS ST 81,,
827,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,16,0,0,0,0,0,16,0,0,0,0,0,0,827 YISHUN ST 81,,
827A,TAMPINES ST 81,15,2001,Y,N,N,Y,N,N,TAP,208,0,49,0,0,0,0,0,159,0,0,0,0,827A TAMPINES ST 81,,
828,JURONG WEST ST 81,11,1992,Y,N,N,N,N,N,JW,40,0,0,0,0,0,40,0,0,0,0,0,0,828 JURONG WEST ST 81,,
828,TAMPINES ST 81,4,1984,Y,Y,N,N,N,N,TAP,52,0,0,51,0,0,1,0,0,0,0,0,0,828 TAMPINES ST 81,,
828,WOODLANDS ST 81,4,1987,Y,N,N,N,N,N,WL,12,0,0,0,0,0,12,0,0,0,0,0,0,828 WOODLANDS ST 81,,
828,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,828 YISHUN ST 81,,
828A,JURONG WEST ST 81,2,1992,Y,N,N,N,N,N,JW,7,0,0,0,0,0,7,0,0,0,0,0,0,828A JURONG WEST ST 81,,
829,JURONG WEST ST 81,11,1992,Y,N,N,N,N,N,JW,40,0,0,0,0,0,40,0,0,0,0,0,0,829 JURONG WEST ST 81,,
829,TAMPINES ST 81,4,1984,Y,Y,N,N,N,N,TAP,47,0,0,47,0,0,0,0,0,0,0,0,0,829 TAMPINES ST 81,,
829,WOODLANDS ST 83,4,1987,Y,N,N,N,N,N,WL,16,0,0,0,0,0,16,0,0,0,0,0,0,829 WOODLANDS ST 83,,
829,YISHUN ST 81,12,1987,Y,N,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0,829 YISHUN ST 81,,
83,C'WEALTH CL,16,1964,Y,N,N,N,N,N,QT,255,0,59,190,1,0,0,0,0,0,5,0,0,83 C'WEALTH CL,,
83,LOR 2 TOA PAYOH,10,1970,Y,Y,N,N,N,N,TP,78,0,0,76,0,2,0,0,0,0,0,0,0,83 LOR 2 TOA PAYOH,,
83,MACPHERSON LANE,12,1968,Y,Y,N,N,N,N,GL,93,0,11,78,2,0,0,0,0,0,2,0,0,83 MACPHERSON LANE,,
83,MARINE PARADE CTRL,2,1976,Y,Y,N,N,N,N,MP,3,0,0,3,0,0,0,0,0,0,0,0,0,83 MARINE PARADE CTRL,,
83,REDHILL LANE,21,1995,Y,N,N,Y,N,N,BM,102,0,0,0,20,82,0,0,0,0,0,0,0,83 REDHILL LANE,,
83,STRATHMORE AVE,21,1995,Y,N,N,N,N,N,QT,81,0,0,0,54,27,0,0,0,0,0,0,0,83 STRATHMORE AVE,,
83,WHAMPOA DR,20,1973,Y,Y,N,N,N,N,KWN,76,0,0,0,76,0,0,0,0,0,0,0,0,83 WHAMPOA DR,,
83A,CIRCUIT RD,19,2019,Y,N,N,N,N,N,GL,108,0,0,36,72,0,0,0,0,0,0,0,0,83A CIRCUIT RD,,
83B,CIRCUIT RD,19,2019,Y,N,N,N,N,N,GL,108,0,0,36,72,0,0,0,0,0,0,0,0,83B CIRCUIT RD,,
830,HOUGANG CTRL,19,1991,Y,Y,N,N,N,N,HG,108,0,0,0,92,16,0,0,0,0,0,0,0,830 HOUGANG CTRL,,
830,JURONG WEST ST 81,15,1992,Y,N,N,N,N,N,JW,56,0,0,0,0,0,56,0,0,0,0,0,0,830 JURONG WEST ST 81,,
830,TAMPINES ST 82,4,1985,Y,N,N,N,N,N,TAP,71,0,0,54,16,1,0,0,0,0,0,0,0,830 TAMPINES ST 82,,
830,WOODLANDS ST 83,12,1986,Y,N,N,Y,N,N,WL,65,0,0,12,8,0,45,0,0,0,0,0,0,830 WOODLANDS ST 83,,
830,YISHUN ST 81,12,1987,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,830 YISHUN ST 81,,
830A,JURONG WEST ST 81,15,1992,Y,N,N,N,N,N,JW,56,0,0,0,0,0,56,0,0,0,0,0,0,830A JURONG WEST ST 81,,
831,HOUGANG CTRL,11,1990,Y,N,N,Y,N,N,HG,84,0,0,0,78,6,0,0,0,0,0,0,0,831 HOUGANG CTRL,,
831,JURONG WEST ST 81,15,1992,Y,N,N,N,N,N,JW,56,0,0,0,0,0,56,0,0,0,0,0,0,831 JURONG WEST ST 81,,
831,TAMPINES ST 83,4,1985,Y,N,N,N,N,N,TAP,72,0,0,56,16,0,0,0,0,0,0,0,0,831 TAMPINES ST 83,,
831,WOODLANDS ST 83,10,1987,Y,N,N,N,N,N,WL,72,0,0,0,18,54,0,0,0,0,0,0,0,831 WOODLANDS ST 83,,
832,HOUGANG CTRL,19,1991,Y,N,N,N,N,N,HG,75,0,0,0,62,13,0,0,0,0,0,0,0,832 HOUGANG CTRL,,
832,JURONG WEST ST 81,11,1992,Y,N,N,N,N,N,JW,100,0,0,0,40,60,0,0,0,0,0,0,0,832 JURONG WEST ST 81,,
832,TAMPINES ST 82,13,1984,Y,N,N,N,N,N,TAP,96,0,0,0,96,0,0,0,0,0,0,0,0,832 TAMPINES ST 82,,
832,WOODLANDS ST 83,12,1986,Y,Y,N,Y,N,N,WL,65,0,0,12,8,0,45,0,0,0,0,0,0,832 WOODLANDS ST 83,,
832,YISHUN ST 81,12,1987,Y,N,N,Y,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,832 YISHUN ST 81,,
833,HOUGANG CTRL,11,1990,Y,N,N,N,N,N,HG,57,0,0,0,0,0,57,0,0,0,0,0,0,833 HOUGANG CTRL,,
833,JURONG WEST ST 81,15,1992,Y,N,N,N,N,N,JW,80,0,0,0,38,42,0,0,0,0,0,0,0,833 JURONG WEST ST 81,,
833,TAMPINES ST 83,13,1984,Y,N,N,N,N,N,TAP,96,0,0,0,96,0,0,0,0,0,0,0,0,833 TAMPINES ST 83,,
833,WOODLANDS ST 83,4,1987,Y,N,N,N,N,N,WL,20,0,0,0,0,0,20,0,0,0,0,0,0,833 WOODLANDS ST 83,,
833,YISHUN ST 81,12,1987,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,833 YISHUN ST 81,,
834,HOUGANG CTRL,11,1990,Y,N,N,N,N,N,HG,63,0,0,0,0,0,63,0,0,0,0,0,0,834 HOUGANG CTRL,,
834,JURONG WEST ST 81,15,1992,Y,N,N,N,N,N,JW,84,0,0,0,28,56,0,0,0,0,0,0,0,834 JURONG WEST ST 81,,
834,TAMPINES ST 82,4,1985,Y,N,N,N,N,N,TAP,16,0,0,8,8,0,0,0,0,0,0,0,0,834 TAMPINES ST 82,,
834,WOODLANDS ST 83,12,1986,Y,Y,N,N,N,N,WL,65,0,0,12,8,0,45,0,0,0,0,0,0,834 WOODLANDS ST 83,,
834,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,50,0,0,0,0,0,50,0,0,0,0,0,0,834 YISHUN ST 81,,
835,HOUGANG CTRL,19,1991,Y,N,N,N,N,N,HG,82,0,0,0,72,10,0,0,0,0,0,0,0,835 HOUGANG CTRL,,
835,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,88,0,0,0,48,40,0,0,0,0,0,0,0,835 JURONG WEST ST 81,,
835,TAMPINES ST 83,4,1985,Y,Y,N,N,N,N,TAP,16,0,0,12,4,0,0,0,0,0,0,0,0,835 TAMPINES ST 83,,
835,WOODLANDS ST 83,12,1986,Y,N,N,N,N,N,WL,65,0,0,12,8,0,45,0,0,0,0,0,0,835 WOODLANDS ST 83,,
835,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,24,0,0,0,18,6,0,0,0,0,0,0,0,835 YISHUN ST 81,,
836,HOUGANG CTRL,16,1995,Y,N,N,Y,N,N,HG,87,0,0,0,35,52,0,0,0,0,0,0,0,836 HOUGANG CTRL,,
836,JURONG WEST ST 81,15,1992,Y,Y,N,N,N,N,JW,119,0,0,0,70,49,0,0,0,0,0,0,0,836 JURONG WEST ST 81,,
836,TAMPINES ST 82,13,1984,Y,N,N,N,N,N,TAP,96,0,0,0,96,0,0,0,0,0,0,0,0,836 TAMPINES ST 82,,
836,WOODLANDS ST 83,11,1994,Y,N,N,N,N,N,WL,64,0,0,0,17,47,0,0,0,0,0,0,0,836 WOODLANDS ST 83,,
836,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,836 YISHUN ST 81,,
837,HOUGANG CTRL,16,1995,Y,Y,N,N,N,N,HG,109,0,0,0,44,65,0,0,0,0,0,0,0,837 HOUGANG CTRL,,
837,JURONG WEST ST 81,15,1992,Y,N,N,Y,N,N,JW,91,0,0,0,41,50,0,0,0,0,0,0,0,837 JURONG WEST ST 81,,
837,TAMPINES ST 83,13,1984,Y,N,N,N,N,N,TAP,96,0,0,0,96,0,0,0,0,0,0,0,0,837 TAMPINES ST 83,,
837,WOODLANDS ST 82,4,1986,Y,N,N,N,N,N,WL,20,0,0,0,0,0,20,0,0,0,0,0,0,837 WOODLANDS ST 82,,
837,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,16,0,0,0,0,0,16,0,0,0,0,0,0,837 YISHUN ST 81,,
838,HOUGANG CTRL,16,1995,Y,N,N,N,N,N,HG,117,0,0,0,52,65,0,0,0,0,0,0,0,838 HOUGANG CTRL,,
838,JURONG WEST ST 81,12,1989,Y,Y,N,N,N,N,JW,88,0,0,0,48,40,0,0,0,0,0,0,0,838 JURONG WEST ST 81,,
838,TAMPINES ST 82,13,1984,Y,N,N,N,N,N,TAP,96,0,0,0,96,0,0,0,0,0,0,0,0,838 TAMPINES ST 82,,
838,WOODLANDS ST 82,4,1986,Y,N,N,N,N,N,WL,24,0,0,0,0,0,24,0,0,0,0,0,0,838 WOODLANDS ST 82,,
838,YISHUN ST 81,12,1987,Y,N,N,Y,N,N,YS,99,0,0,0,59,40,0,0,0,0,0,0,0,838 YISHUN ST 81,,
839,JURONG WEST ST 81,15,1992,Y,N,N,N,N,N,JW,84,0,0,0,56,28,0,0,0,0,0,0,0,839 JURONG WEST ST 81,,
839,TAMPINES ST 83,13,1984,Y,N,N,Y,N,N,TAP,96,0,0,0,96,0,0,0,0,0,0,0,0,839 TAMPINES ST 83,,
839,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,77,0,0,0,44,33,0,0,0,0,0,0,0,839 WOODLANDS ST 82,,
839,YISHUN ST 81,12,1987,Y,N,N,Y,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0,839 YISHUN ST 81,,
84,BEDOK NTH ST 4,4,1977,Y,Y,N,N,N,N,BD,71,0,0,62,8,1,0,0,0,0,0,0,0,84 BEDOK NTH ST 4,,
84,C'WEALTH CL,10,1964,Y,N,N,N,N,N,QT,74,0,8,60,6,0,0,0,0,0,0,0,0,84 C'WEALTH CL,,
84,LOR 2 TOA PAYOH,13,1994,Y,N,N,N,N,N,TP,87,0,0,0,63,24,0,0,0,0,0,0,0,84 LOR 2 TOA PAYOH,,
84,TELOK BLANGAH HTS,20,1981,Y,N,N,N,N,N,BM,76,0,0,0,0,76,0,0,0,0,0,0,0,84 TELOK BLANGAH HTS,,
